IP source,port source,source geo,IP dest,port dest,dest geo,HTTP request type
10.6.172.1,53,no geo info,10.6.172.101,54516,no geo info,
10.6.172.101,65375,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65375,no geo info,
10.6.172.101,64785,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64785,no geo info,
10.6.172.101,51170,no geo info,195.22.26.248,80,Portugal,POST
10.6.172.101,64771,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64771,no geo info,
10.6.172.101,62788,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54330,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,53291,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58989,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54922,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54758,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62788,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53291,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58989,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54922,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54758,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54330,no geo info,
10.6.172.101,54503,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54503,no geo info,
10.6.172.101,54564,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,59382,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62227,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54564,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59382,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62227,no geo info,
10.6.172.101,64988,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62696,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,64748,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60756,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57716,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,64526,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55797,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56926,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55127,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64988,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62696,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64748,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64526,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60756,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57716,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55797,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56926,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55127,no geo info,
10.6.172.101,62438,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62438,no geo info,
10.6.172.101,49606,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49606,no geo info,
10.6.172.101,51290,no geo info,195.22.26.248,80,Portugal,POST
10.6.172.101,59325,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59325,no geo info,
10.6.172.101,61496,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61496,no geo info,
10.6.172.101,61874,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61874,no geo info,
10.6.172.101,62265,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62265,no geo info,
10.6.172.101,52587,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52587,no geo info,
10.6.172.101,52124,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50523,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57648,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56502,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52124,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50523,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56502,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57648,no geo info,
10.6.172.101,51893,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51893,no geo info,
10.6.172.101,58279,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56742,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,63590,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61368,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,63492,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,53229,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,64620,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52801,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50372,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58279,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56742,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53229,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63590,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61368,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63492,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50372,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64620,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52801,no geo info,
10.6.172.101,65218,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65218,no geo info,
10.6.172.101,53526,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53526,no geo info,
10.6.172.101,55696,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52121,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,59711,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57005,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55696,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59711,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52121,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57005,no geo info,
10.6.172.101,55953,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55953,no geo info,
10.6.172.101,53675,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,49916,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60454,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,49886,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,51644,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57931,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,63421,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57741,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53675,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49916,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60454,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49886,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51644,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57931,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63421,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57741,no geo info,
10.6.172.101,63356,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,64772,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,53626,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56571,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63356,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56571,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64772,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53626,no geo info,
10.6.172.101,54968,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54968,no geo info,
10.6.172.101,58537,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,63047,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55514,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,59855,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55972,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52098,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55678,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58537,no geo info,
10.6.172.101,53402,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55514,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63047,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59855,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55972,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52098,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55678,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53402,no geo info,
10.6.172.101,57012,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,53536,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53536,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57012,no geo info,
10.6.172.101,54041,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,51728,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50967,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,53475,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57928,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61299,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,59196,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54041,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51728,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50967,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53475,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59196,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61299,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57928,no geo info,
10.6.172.101,60382,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60382,no geo info,
10.6.172.101,56141,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56141,no geo info,
10.6.172.101,64353,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,53641,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64353,no geo info,
10.6.172.101,63537,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53641,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63537,no geo info,
10.6.172.101,52505,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52505,no geo info,
10.6.172.101,63216,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63216,no geo info,
10.6.172.101,51776,no geo info,176.119.29.14,80,Ukraine,POST
10.6.172.101,60232,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60232,no geo info,
10.6.172.101,53256,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54647,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53256,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54647,no geo info,
10.6.172.101,57377,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60543,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57377,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60543,no geo info,
10.6.172.101,64066,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56144,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58987,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,64066,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56144,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58987,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56144,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56144,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56144,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60542,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52907,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62025,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57999,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58070,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54180,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62025,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57999,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58070,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61052,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60600,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57999,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54400,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60600,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58070,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61052,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54400,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58070,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61052,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58070,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61052,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61052,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58987,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,64066,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,60600,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54400,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62025,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54180,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52907,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52994,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64066,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58987,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62025,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54180,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60600,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52907,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54400,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52994,no geo info,
10.6.172.101,60542,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57999,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,60542,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57999,no geo info,
10.6.172.101,49202,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49202,no geo info,
10.6.172.101,54493,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54493,no geo info,
10.6.172.101,54577,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54577,no geo info,
10.6.172.101,62184,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62933,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62933,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62184,no geo info,
10.6.172.101,56824,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56824,no geo info,
10.6.172.101,55727,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50971,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50971,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55727,no geo info,
10.6.172.101,65279,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65279,no geo info,
10.6.172.101,52591,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52591,no geo info,
10.6.172.101,55640,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55640,no geo info,
10.6.172.101,57260,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57260,no geo info,
10.6.172.101,64351,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64351,no geo info,
10.6.172.101,64395,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64395,no geo info,
10.6.172.101,59107,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59107,no geo info,
10.6.172.101,55755,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55755,no geo info,
10.6.172.101,51831,no geo info,176.119.29.14,80,Ukraine,POST
10.6.172.101,58967,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,49832,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,55989,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,49784,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52564,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56800,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62155,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58967,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49832,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49784,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55989,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52564,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56800,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62155,no geo info,
10.6.172.101,64016,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64016,no geo info,
10.6.172.101,58600,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58600,no geo info,
10.6.172.101,51842,no geo info,176.119.29.14,80,Ukraine,POST
10.6.172.101,62584,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62584,no geo info,
10.6.172.101,64217,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64217,no geo info,
10.6.172.101,52120,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52120,no geo info,
10.6.172.101,58996,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58996,no geo info,
10.6.172.101,56509,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56509,no geo info,
10.6.172.101,51853,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51854,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51853,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51854,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51853,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51854,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51854,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51853,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51854,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51853,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51854,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51853,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51854,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51853,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51853,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51854,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51853,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51854,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51853,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51854,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51853,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51854,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51853,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51854,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51853,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51854,no geo info,31.31.198.4,80,Russia,GET
10.6.172.101,51842,no geo info,176.119.29.14,80,Ukraine,POST
10.6.172.101,63740,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50759,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50271,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,64968,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50759,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63740,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50271,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64968,no geo info,
10.6.172.101,50208,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57757,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50208,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57757,no geo info,
10.6.172.101,51814,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61650,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58192,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,65093,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,65021,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,64443,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,63599,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,51407,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62298,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50552,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,63830,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54729,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57203,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,63194,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,58105,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,54284,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57049,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,53848,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,65378,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51814,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61650,no geo info,
10.6.172.101,55967,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58192,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65093,no geo info,
10.6.172.101,58688,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65021,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64443,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63599,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51407,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62298,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50552,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63830,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54729,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57203,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,63194,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58105,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54284,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57049,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,65378,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53848,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,55967,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,58688,no geo info,
10.6.172.101,54046,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,49193,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61942,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,53589,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50579,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50614,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50525,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50771,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,59729,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,64659,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62213,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,57141,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61677,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,64203,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,51737,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,52511,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61942,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,54046,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49193,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,53589,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50579,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50614,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50771,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50525,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,59729,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64659,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62213,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,57141,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,64203,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61677,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,51737,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52511,no geo info,
10.6.172.101,52845,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,52845,no geo info,
10.6.172.101,56262,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,61432,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62680,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50439,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62832,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,56638,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,49503,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,62867,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,51324,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,53169,no geo info,10.6.172.1,53,no geo info,
10.6.172.101,50938,no geo info,10.6.172.1,53,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56262,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62680,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,61432,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50439,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,49503,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,50938,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,62832,no geo info,
10.6.172.1,53,no geo info,10.6.172.101,56638,no geo info,
